0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.0941,-0.689538,-0.210497,-0.637532,-0.291387,0.016463,0.399759,-0.499157,0.10104,-0.12369,0.185014,0.0459336,0.130902,0.0799416,0.211028,-0.017946,0.145761,0.235558,0.11026,-0.0682801
-32.5667,-1.04224,0.258858,0.399801,0.308354,0.0914008,-0.101065,-0.683739,0.0166672,-0.199574,0.158524,0.143859,0.223849,0.0224594,-0.167352,-0.0411139,0.0887105,0.0741848,-0.0942736,0.0660656
-33.3629,-0.828971,0.53436,0.0284246,0.0875984,-0.435361,-0.160796,-0.0367044,0.0357588,-0.0930736,0.222767,-0.242568,0.0108745,-0.153592,-0.0530966,0.0610014,-0.00189339,-0.0120615,-0.0449553,-0.0717677
-31.2184,0.205123,1.1672,0.589171,0.329918,-0.345423,-0.0329044,-0.68442,-0.417599,-0.49964,0.275516,-0.171974,0.195518,-0.268707,-0.0549372,0.313663,0.364975,0.181945,0.125959,0.0801914
-32.4231,-0.333176,0.785652,0.0714724,0.157585,-0.462161,-0.260252,-0.395665,-0.239429,-0.3323,0.199037,-0.126215,0.154106,-0.21829,0.306346,0.266343,0.150717,0.155646,0.0809174,0.111611
-32.4935,-0.912842,0.29203,-0.152891,-0.0669015,-0.22516,0.337335,-0.0722564,0.12405,-0.364075,-0.192782,-0.172867,0.247514,0.0932208,-0.159599,0.0593028,0.138526,0.254086,0.0717626,0.0619204
-32.1373,-1.09423,0.376455,0.013549,-0.192625,-0.261899,0.169454,-0.126316,0.146093,-0.288412,0.129504,-0.178816,0.303245,-0.198066,-0.0686079,0.0402972,-0.109492,0.0281003,-0.0890337,-0.0353514
-32.5208,-1.19131,0.149237,-0.0590761,0.127061,-0.0810115,0.124033,0.0743285,0.24758,-0.0410072,-0.0775524,-0.132299,0.129769,-0.22308,-0.125152,-0.212784,0.165057,-0.206468,-0.115761,0.19774
-32.9339,-0.735701,0.204509,-0.261967,0.0875923,0.195472,0.355991,-0.176542,0.469592,-0.0998181,-0.0147564,-0.285328,0.153207,-0.0779863,0.0155863,-0.116234,-0.0426956,-0.0127475,0.0476446,-0.12834
-31.0712,-0.0805223,0.371665,-0.02696,0.270551,0.107691,-0.100885,-0.319424,0.49797,0.155208,-0.176941,-0.509102,0.080668,0.10742,-0.19049,0.0227418,-0.0514417,0.26336,0.137488,0.0825185
-28.1322,1.54761,0.445902,-0.132682,0.649256,0.565861,-0.212151,-0.606943,0.416804,-0.055672,-0.691004,-0.753603,-0.40676,-0.00081168,-0.20431,-0.348369,-0.115719,0.180122,0.081475,0.0285014
-28.9776,1.23755,0.649873,-0.18341,0.560214,0.732836,0.541094,-0.064011,0.188884,0.40153,0.00996188,-0.244018,-0.419002,-0.160199,-0.0895651,-0.354957,-0.0358491,0.266511,0.396474,-0.0875506
-30.3712,0.563552,0.866597,0.320694,0.468547,0.16657,0.325646,0.322211,0.372173,0.167016,0.0692816,-0.182405,-0.119611,0.169761,0.186294,0.0924494,-0.14363,0.100665,0.0383888,-0.152045
-29.6415,0.417333,0.809195,0.680378,0.239636,-0.613948,0.330671,0.308959,0.0250249,0.00384878,0.419745,-0.103559,0.0199468,0.0318523,-0.175231,-0.216674,-0.0848472,-0.171564,-0.147816,0.0746248
-28.853,1.39921,0.520619,0.045911,0.654015,-0.295293,0.215329,0.289033,0.241078,-0.251436,-0.175281,-0.292198,-0.180945,-0.137087,-0.0777855,-0.138662,-0.0523045,-0.103255,0.0609669,-0.0447161
-29.0932,1.34032,0.517607,-0.17467,0.294897,-0.507618,-0.25646,0.194659,0.315337,-0.259885,-0.20041,-0.158068,0.0664594,0.21373,0.421415,0.390333,-0.132253,-0.0603266,-0.101205,0.0709476
-28.8244,1.1465,0.761391,-0.0528441,-0.137321,-0.025747,0.327403,0.146349,0.0351456,-0.300918,-0.40292,-0.315844,0.106939,0.0818293,-0.105527,-0.107869,-0.459654,-0.256643,-0.492523,0.136779
-30.1427,0.330944,1.40198,0.203228,-0.215656,-0.3011,0.247239,0.139351,0.0583412,-0.363563,-0.0325761,0.0976121,0.310637,0.217915,0.17973,-0.0089051,-0.169312,-0.325337,-0.248792,-0.11146
-29.2943,1.26887,0.682636,-0.578226,-0.00219417,0.0027466,0.188712,-0.00791472,0.480691,0.137763,0.0315656,-0.237143,-0.0527657,0.0560142,-0.146848,-0.136379,-0.211314,-0.16015,-0.0858578,-0.0365404
-28.0423,1.73793,0.330156,-0.482922,0.0733278,-0.0899733,-0.237302,0.172171,0.729055,0.120652,-0.289177,-0.357858,0.206468,0.0440291,0.0512256,0.141951,-0.0244556,-0.199052,-0.00890611,-0.327939
-29.7068,1.1956,0.866165,-0.226594,-0.110654,-0.0660043,0.219885,0.373785,0.321122,0.219806,0.282513,-0.208273,0.271163,0.177764,0.0654712,-0.146448,-0.673068,-0.488387,-0.25796,-0.0388166
-29.6209,0.570675,0.594834,0.176072,0.154334,-0.393262,0.0104138,0.146501,0.160212,0.0657662,0.293758,0.068637,0.372138,-0.0972617,-0.127902,-0.575937,-0.0801714,0.0857886,-0.154972,-0.209676
-25.6744,0.492864,0.425169,0.62847,0.473565,0.159039,-0.308103,-0.156308,0.0897148,0.228841,0.324725,0.503074,0.276365,-0.06031,-0.207157,0.0960623,0.255383,0.0545952,0.321722,0.29473
-22.2474,1.17576,0.379546,-0.0236733,0.345695,0.365616,0.346299,-0.0971959,-0.194307,0.31586,0.45293,0.510714,0.069407,-0.190627,-0.258863,0.129267,0.325827,0.410102,0.299959,0.166367
-11.8829,1.26914,-0.280898,-0.377724,-0.299634,-0.457489,-0.735644,-0.68947,-0.156268,0.712226,0.610655,0.0820126,-0.433192,-0.480226,0.393237,0.213666,-0.552728,-0.0815302,0.288229,0.232004
-9.53306,1.33965,-0.776154,-0.478671,-0.362579,-0.474616,-0.573145,-0.710968,-0.734058,0.0266271,0.737875,0.424474,-0.100624,-0.782551,0.398263,0.578549,0.0831867,0.170102,0.503915,0.396922
