0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
2.83411e-08,1.67611e-08,2.2262e-08,2.12116e-08,2.22969e-08,1.11081e-08,1.7118e-08,1.36044e-08,3.081e-08,2.46093e-08,2.5194e-08,2.28478e-08
1.37434e-06,7.47642e-07,1.11633e-06,1.02719e-06,1.58747e-06,1.10042e-06,9.89845e-07,7.94138e-07,1.50657e-06,1.03291e-06,1.3861e-06,1.20708e-06
1.13447e-05,1.01972e-05,1.3227e-05,1.32127e-05,1.77808e-05,1.3492e-05,1.18382e-05,1.0721e-05,9.19558e-06,6.03348e-06,7.29878e-06,9.72751e-06
0.00043594,0.000386323,0.000337743,0.000275805,0.000244125,0.000201562,0.000212382,0.000239992,0.000271102,0.000302018,0.00033954,0.000382454
0.0150908,0.0102248,0.0142169,0.0106414,0.00552215,0.00418379,0.00849349,0.00603085,0.01387,0.0219098,0.0127192,0.0117448
0.00948943,0.0128763,0.0201812,0.0106873,0.00446551,0.0034479,0.00671282,0.00389808,0.00784018,0.0178008,0.00873407,0.00740034
0.00672576,0.0115609,0.0181626,0.00835768,0.00290924,0.00395115,0.00649057,0.00377647,0.00657606,0.016292,0.00846821,0.00526061
0.00589882,0.00946353,0.0168304,0.00816896,0.00255607,0.00470076,0.00662198,0.00375096,0.00566226,0.0145179,0.00681757,0.00438323
0.00520744,0.00772962,0.0148269,0.0067966,0.00245578,0.00426679,0.00614178,0.00353639,0.00462792,0.0127111,0.00661455,0.00437438
0.00449089,0.00658402,0.0148814,0.0110888,0.0155218,0.0081163,0.00752476,0.00719312,0.00972858,0.0104501,0.00486699,0.00767366
0.00536119,0.00750572,0.0158738,0.0134023,0.0208665,0.0126851,0.00591589,0.00535653,0.00906393,0.0118881,0.00702433,0.00936495
0.00835379,0.00625251,0.0152672,0.0133207,0.0227508,0.0102363,0.0048885,0.00408208,0.00704924,0.00830802,0.00635104,0.0125571
0.00833312,0.00715727,0.0145533,0.0132102,0.0218706,0.010959,0.00386796,0.00324578,0.00729673,0.00907741,0.00730685,0.0131291
0.00568465,0.00745647,0.0145442,0.00807584,0.0204772,0.0088246,0.0072331,0.00495992,0.00855994,0.00996949,0.00762974,0.0110986
0.0112123,0.0123881,0.0134268,0.00992175,0.0237032,0.0271909,0.0129775,0.00384653,0.00667989,0.00892573,0.00699053,0.0079449
0.0158159,0.011776,0.0106214,0.0114598,0.0222214,0.0292903,0.015438,0.00328773,0.00460389,0.00734373,0.00540499,0.0155887
0.0110075,0.0103305,0.0103388,0.00753753,0.0202697,0.0282437,0.0144614,0.00268935,0.00524268,0.0102456,0.00849096,0.00902712
0.0136059,0.00942255,0.0104547,0.0104226,0.0164632,0.0239402,0.0116654,0.00244977,0.00495635,0.00742467,0.00353497,0.0113081
0.0151645,0.0115248,0.0119555,0.00870383,0.00676431,0.0168692,0.0115295,0.0041828,0.00794636,0.0129192,0.0110247,0.0118907
0.00690449,0.0134485,0.0134977,0.0112433,0.0235268,0.0251198,0.0108336,0.00530179,0.00887486,0.0172658,0.00935968,0.00633097
0.014101,0.0111931,0.0101168,0.0135859,0.0209345,0.0219565,0.00970399,0.00373083,0.0100051,0.019992,0.0110548,0.0123445
0.0119192,0.0121978,0.0116634,0.0069814,0.0244757,0.0226954,0.0106657,0.00384986,0.0106716,0.0213935,0.00979906,0.00792021
0.00796712,0.00888149,0.0104732,0.0089138,0.0214171,0.0169919,0.00890339,0.00419255,0.00798776,0.0176166,0.00763747,0.00597296
0.0100573,0.0119153,0.0124248,0.0126142,0.0248382,0.0201842,0.00836747,0.00777104,0.0112703,0.0177718,0.0115988,0.0143487
0.0306733,0.0182151,0.0104185,0.007026,0.0228762,0.0210991,0.00947895,0.00874615,0.00769908,0.0189757,0.0107297,0.0176428
0.0270329,0.0167265,0.0101611,0.0107149,0.0238626,0.0212652,0.00610257,0.00557418,0.00919182,0.015651,0.0120334,0.0125578
0.027875,0.0146239,0.0098199,0.0108201,0.0208337,0.0183824,0.00726429,0.00448934,0.00424655,0.0105077,0.00734704,0.0160466
0.029441,0.01448,0.00984299,0.00498008,0.0157806,0.0136862,0.00772879,0.00542045,0.00565705,0.0106235,0.00913355,0.015332
0.0243384,0.0148726,0.011979,0.0109992,0.0168183,0.0108225,0.00760019,0.00626502,0.00709352,0.0112886,0.00840111,0.0120438
0.0197495,0.00863479,0.00887327,0.0156783,0.029253,0.00889873,0.00660458,0.00495561,0.00698661,0.0097096,0.016304,0.0317974
0.0271321,0.00729842,0.0104748,0.00949476,0.027896,0.0163236,0.00457011,0.00362327,0.00714831,0.0100274,0.0123718,0.0317994
0.0197169,0.00909374,0.00885658,0.0133981,0.0247595,0.0158711,0.00506841,0.00475012,0.00608721,0.0105028,0.0142346,0.0208234
0.0163184,0.00814741,0.0101528,0.0122597,0.0257982,0.0166971,0.00624686,0.00335719,0.0044362,0.00752387,0.00892864,0.0200526
0.0163396,0.0118664,0.0162904,0.0137368,0.0177705,0.0138494,0.0106538,0.00744482,0.0170881,0.0249097,0.0143755,0.0128711
0.00976082,0.0131837,0.0203278,0.0111442,0.015359,0.00779176,0.00640485,0.0039181,0.008496,0.0182418,0.010508,0.00741687
0.00669828,0.0104358,0.0174126,0.0103368,0.0104636,0.00698209,0.00689361,0.0040491,0.00785427,0.0168329,0.00893985,0.00607964
0.0101189,0.00928119,0.0167427,0.00969331,0.00553421,0.00546165,0.00752235,0.00481063,0.00648559,0.0145464,0.00665897,0.00982675
0.00731673,0.00825083,0.0144974,0.00608558,0.00481427,0.00471578,0.00560345,0.00223335,0.00534144,0.012606,0.00613504,0.00608234
0.00615572,0.00659177,0.0160516,0.0149365,0.0206839,0.00904768,0.00789203,0.00928529,0.0123293,0.0101643,0.00711185,0.0117396
0.0102447,0.00823896,0.0163407,0.0162294,0.0284254,0.0167521,0.00651896,0.00743904,0.0111729,0.0124331,0.00848236,0.0153201
0.0116594,0.00595237,0.0154063,0.0154653,0.0307437,0.0152262,0.00499192,0.00543151,0.00856823,0.00835796,0.0097669,0.0188492
0.010134,0.0075553,0.0147031,0.0158638,0.028326,0.0149424,0.00469531,0.00421998,0.0084394,0.00940911,0.00969325,0.0189025
0.00816026,0.00623405,0.0142572,0.0112895,0.0254137,0.0105724,0.00479888,0.00444029,0.00850723,0.00893293,0.00890891,0.0154652
0.00630727,0.00826361,0.0142894,0.0104711,0.0274526,0.0243477,0.0124138,0.00622381,0.00933794,0.00878686,0.00708287,0.0115015
0.0184605,0.00941717,0.0127329,0.0137524,0.0261684,0.0274317,0.0130444,0.00367006,0.0082244,0.0124609,0.00987792,0.0192818
0.0147952,0.00990395,0.0118035,0.0111364,0.0238584,0.027637,0.0160021,0.00264174,0.00156927,0.0069277,0.00757019,0.0151762
0.0117789,0.00898454,0.0107592,0.0125141,0.0187402,0.0216516,0.0120586,0.00212428,0.00425346,0.00612894,0.0055337,0.0104038
0.0156634,0.00891896,0.0103442,0.0103866,0.0105211,0.0129972,0.0103046,0.00281185,0.00689557,0.00887843,0.00781217,0.0149957
0.0079662,0.0145256,0.012484,0.011806,0.0232301,0.0174198,0.0112635,0.0070536,0.0104392,0.0217359,0.00716883,0.0120353
0.011609,0.0133356,0.0105838,0.0137634,0.0262903,0.021761,0.010223,0.00508888,0.0128071,0.0222968,0.0117147,0.0135562
0.0134394,0.0138086,0.0117101,0.0118361,0.0313223,0.0270887,0.0101602,0.00352318,0.0118728,0.0243991,0.00740578,0.0113559
0.00522725,0.0111086,0.0118327,0.00955298,0.0289328,0.023143,0.010015,0.00454278,0.0111583,0.02134,0.0134305,0.00905249
0.0147103,0.0107351,0.00895085,0.0123053,0.0303375,0.0212865,0.00714646,0.00529929,0.0107162,0.0193697,0.00743256,0.0129229
0.0311521,0.0198641,0.011105,0.0129665,0.0273222,0.0185233,0.0110921,0.00621083,0.0101262,0.0218604,0.0162231,0.0194731
0.023319,0.0162143,0.00949051,0.00941264,0.0260397,0.0212668,0.00967594,0.00593254,0.0102618,0.0205212,0.0105271,0.0138738
0.0236953,0.0177895,0.0104274,0.0138495,0.0262097,0.019577,0.00790558,0.00566109,0.00743219,0.0143827,0.0118232,0.00945069
0.0282705,0.0166135,0.0100827,0.0105949,0.0221598,0.0175298,0.0100357,0.00718563,0.00936137,0.0154906,0.00821815,0.0189412
0.0206951,0.0114242,0.00971395,0.00761933,0.0196391,0.0120191,0.00734231,0.00522821,0.00515763,0.0148958,0.0119137,0.0088617
0.0278158,0.0137201,0.00917956,0.0129977,0.0209612,0.00860828,0.00773117,0.00440951,0.00773008,0.0117376,0.0144812,0.031084
0.0227325,0.00822622,0.0107724,0.0113768,0.0240196,0.0112885,0.00671875,0.00476482,0.00702873,0.0125137,0.0145631,0.0296211
0.0196283,0.0111664,0.00964941,0.0100221,0.0219177,0.0119314,0.00512126,0.00201639,0.00478784,0.0107517,0.00968897,0.0204217
0.0181446,0.00573094,0.010685,0.0127155,0.0242317,0.0164038,0.0056729,0.00367919,0.00671039,0.0095288,0.00866202,0.0193386
0.0243524,0.00764828,0.0141474,0.0177941,0.0260416,0.0176537,0.0126499,0.00875621,0.0127991,0.0206428,0.01306,0.0267702
0.0112541,0.0127323,0.0198606,0.00824324,0.0144948,0.00824285,0.00702897,0.00454914,0.00800531,0.0171465,0.00995581,0.0115948
0.00980402,0.011357,0.0175814,0.0107915,0.0111379,0.00794241,0.00708156,0.00490366,0.00690344,0.0156295,0.00628211,0.00782624
0.00709896,0.00795748,0.0161799,0.00751163,0.00775395,0.00674043,0.0072591,0.00467205,0.00765415,0.0152676,0.00968075,0.0081293
0.00719209,0.00783206,0.0140709,0.00723999,0.00635599,0.00535896,0.00678024,0.00286082,0.00620994,0.0127389,0.00590724,0.00733337
0.00798945,0.00849454,0.0155259,0.0138951,0.0181523,0.0110556,0.00851149,0.00783627,0.0134818,0.0129219,0.0113184,0.0137265
0.0105089,0.00968403,0.0161556,0.0106151,0.0238805,0.0118822,0.00732481,0.00593332,0.00926537,0.011867,0.00936574,0.0168566
0.00940988,0.00881651,0.0155836,0.0163804,0.026606,0.0135886,0.00668848,0.00497302,0.00774327,0.00855942,0.00993839,0.0151885
0.00827748,0.009079,0.0160217,0.0123971,0.0242901,0.0126252,0.00475966,0.00269511,0.0088762,0.00989178,0.00885911,0.0156733
0.0119284,0.00968476,0.0157666,0.017167,0.0245891,0.0121364,0.00530994,0.00333062,0.00699836,0.00816731,0.00989814,0.0184392
0.00731537,0.009473,0.0154182,0.0139404,0.0231625,0.0277083,0.0164283,0.00696484,0.0108555,0.0137905,0.00833839,0.0123821
0.0152167,0.00875361,0.0142557,0.00915149,0.0229998,0.0308709,0.0146303,0.00421204,0.00777283,0.0100434,0.00963852,0.0175935
0.0125653,0.00693315,0.0121686,0.0111718,0.0201576,0.0288618,0.0155443,0.00275468,0.00332979,0.00991323,0.00767628,0.0129962
0.011012,0.00528738,0.0106876,0.00901789,0.0157357,0.0257552,0.0135112,0.00245905,0.00463793,0.00695435,0.00685474,0.0118862
0.0149486,0.00616166,0.00999296,0.00562298,0.00734019,0.017902,0.0109697,0.00309786,0.00511985,0.00830125,0.00729005,0.0166006
0.00926722,0.013159,0.0135428,0.0128605,0.0219389,0.0185196,0.0143962,0.00783144,0.0101576,0.0195573,0.00616068,0.00807393
0.0115004,0.0119905,0.010775,0.014585,0.0243527,0.0223866,0.0115296,0.0050956,0.0114845,0.0207781,0.0116847,0.011972
0.0134225,0.0124654,0.0116254,0.00902832,0.0313926,0.028512,0.0107369,0.00334518,0.0109822,0.0214982,0.00703165,0.0122426
0.00688754,0.0121918,0.0120895,0.0144953,0.0289203,0.0264885,0.0103987,0.00451574,0.0113776,0.0212006,0.0130244,0.00679325
0.0128194,0.0110485,0.00934375,0.0109818,0.0297785,0.0231014,0.0101379,0.00600689,0.00996633,0.0182505,0.00755574,0.0114436
0.0362619,0.0193917,0.0106467,0.0081471,0.026497,0.0181644,0.0107356,0.00572662,0.00981562,0.0218613,0.0167874,0.0235028
0.025791,0.0147737,0.00984588,0.0129138,0.025346,0.022325,0.0121153,0.0064257,0.0104329,0.021446,0.0117883,0.0157602
0.029629,0.0190694,0.0106494,0.0102427,0.0242103,0.0214857,0.0092715,0.00565003,0.0065095,0.0151987,0.0120773,0.0130568
0.0319386,0.0149673,0.00964525,0.00948097,0.0203472,0.0184513,0.00877,0.00605148,0.00902071,0.0151782,0.00877818,0.0214622
0.0247611,0.0147221,0.00929477,0.0125908,0.0184522,0.0150186,0.0108989,0.00613151,0.00593846,0.0149909,0.0108597,0.0115664
0.0193918,0.0131225,0.0116744,0.0166445,0.0271676,0.0169244,0.00837011,0.00580447,0.00863673,0.011584,0.0161131,0.0288832
0.0315361,0.0119232,0.00890972,0.0131819,0.0286753,0.0165508,0.00760079,0.00408513,0.00583861,0.0118649,0.0154047,0.0343392
0.0228746,0.0136058,0.0100133,0.0125291,0.0257785,0.0196036,0.00736048,0.00298691,0.00671927,0.0131793,0.0151758,0.0218675
0.0186815,0.00976806,0.00910301,0.00803366,0.026137,0.0190773,0.00507093,0.00290134,0.00617206,0.011384,0.0101027,0.0208545
0.0235263,0.0125131,0.0106985,0.0113748,0.0237585,0.0175145,0.00717874,0.00443963,0.00409195,0.00889172,0.00933036,0.0235143
0.010872,0.0171376,0.0291747,0.0209414,0.0175718,0.00916275,0.00971097,0.0269899,0.0129728,0.00841389,0.00560676,0.0105458
0.0156254,0.0148593,0.0284909,0.0183383,0.0158586,0.00868169,0.00883344,0.019996,0.0132439,0.00853066,0.00764448,0.0169152
0.0164518,0.010158,0.0229987,0.0164874,0.0161246,0.0135797,0.00732018,0.0138701,0.00650433,0.00533958,0.00558914,0.0168845
0.00708414,0.0111483,0.0191236,0.0136462,0.0161088,0.01485,0.00628747,0.0135202,0.00902494,0.00797576,0.00742917,0.00875717
0.0107699,0.0114932,0.0173884,0.010022,0.0158491,0.012254,0.00618326,0.0137839,0.0105747,0.00723792,0.00605204,0.0117423
0.0197867,0.00764372,0.0119466,0.0198717,0.0325814,0.0126706,0.00692952,0.0148744,0.011917,0.0057121,0.0131553,0.032338
0.0148797,0.0059148,0.00997256,0.0107235,0.0254606,0.0143235,0.00682711,0.0121906,0.00727206,0.0045409,0.0103012,0.0280825
0.0139083,0.00664313,0.0103213,0.00956707,0.0213209,0.0107109,0.00494285,0.00950882,0.00452071,0.00427166,0.0113544,0.0247763
0.0118327,0.00653168,0.0129244,0.0136799,0.0183802,0.0130111,0.00475789,0.0098432,0.00743727,0.00445461,0.00782705,0.021474
0.0188486,0.0184438,0.0159805,0.0136146,0.0188544,0.0122187,0.00506658,0.0111032,0.00908232,0.00784968,0.0135998,0.0192778
0.034481,0.0188195,0.0111519,0.00739361,0.0158798,0.0140519,0.00576934,0.0103769,0.00695077,0.00825954,0.00979957,0.0252361
0.0307584,0.0173385,0.0128659,0.0114499,0.0184397,0.0129665,0.00514962,0.0116435,0.00854213,0.0086602,0.0106269,0.0192593
0.0247093,0.0140541,0.0115343,0.00921834,0.0167818,0.0139925,0.00558947,0.0118043,0.00645691,0.00704239,0.0100381,0.0127954
0.0331496,0.0155871,0.00966333,0.00809397,0.0136657,0.010572,0.0044759,0.00962956,0.00652524,0.0106572,0.00876418,0.0207015
0.0237518,0.0163139,0.0115762,0.0119068,0.0142924,0.00812396,0.00727341,0.011883,0.0112417,0.0133722,0.00939376,0.0176312
0.0193617,0.0146909,0.0108197,0.0134728,0.0190432,0.00618125,0.00665631,0.00626002,0.00868979,0.0169575,0.0132849,0.0133356
0.0230218,0.0141091,0.0109605,0.00735659,0.0170578,0.00894024,0.00480501,0.00880228,0.00854416,0.0167281,0.0107824,0.0191676
